0	FLT	07June2024									
1	AD0       	ANDORRA	O	PVAR	Mercedes-Benz V-Class	5	7	8	R  	Radio	People Carrier	https://www.avisloyalty.eu/assets/fleetmedium/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Mercedes_Benz_V-Class_2020.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Mercedes_Benz_V-Class_2020.jpg
1	AD0       	ANDORRA	P	MBAE	Fiat 500 E Electric	3	4	2	AC 	Air Conditioning	Mini	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_500_Electric_2021.jpg
1	AD0       	ANDORRA	P	MBAE	Fiat 500 E Electric	3	4	2	AB2	Air Bag - Driver/Passenger	Mini	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_500_Electric_2021.jpg
1	AD0       	ANDORRA	P	MBAE	Fiat 500 E Electric	3	4	2	R  	Radio	Mini	https://www.avisloyalty.eu/assets/fleetmedium/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Fiat_500_Electric_2021.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Fiat_500_Electric_2021.jpg
1	AG0       	ANTIGUA	C	CCAR	Toyota Yaris	4	4	2	AC 	Air Conditioning	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Toyota_Yaris_2019.jpg
1	AG0       	ANTIGUA	C	CCAR	Toyota Yaris	4	4	2	AB2	Air Bag - Driver/Passenger	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Toyota_Yaris_2019.jpg
1	AG0       	ANTIGUA	C	CCAR	Toyota Yaris	4	4	2	R  	Radio	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Toyota_Yaris_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Toyota_Yaris_2019.jpg
1	AG0       	ANTIGUA	E	ICAR	Kia Cerato	4	5	3	AC 	Air Conditioning	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Kia_Forte_2018.jpg
1	AG0       	ANTIGUA	E	ICAR	Kia Cerato	4	5	3	AB2	Air Bag - Driver/Passenger	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Kia_Forte_2018.jpg
1	AG0       	ANTIGUA	E	ICAR	Kia Cerato	4	5	3	R  	Radio	Intermediate	https://www.avisloyalty.eu/assets/fleetmedium/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Kia_Forte_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Kia_Forte_2018.jpg
