0	Young	08-JUN-24
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	B	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	C	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	D	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	E	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	F	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	G	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	H	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	I	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	J	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	K	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	L	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	M	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	N	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	O	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	P	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	Q	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	R	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	S	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	T	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	U	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	V	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	W	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	X	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	Y	18	99	25																								
1	A1I	France	FRANCE: FRANCE MAINLAND	50587	Gare D Angers	Z	18	99	25																								
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	A	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	B	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	C	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	D	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	E	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	F	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	G	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	H	25	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	I	23	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	J	23	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	K	23	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	L	23	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	M	23	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	N	25	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	O	25	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	P	25	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	Q	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	R	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	S	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	T	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	U	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	V	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	W	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	X	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	Y	21	65																									
1	A1R	Saudi Arabia	SAUDI ARABIA	50442	Al Kharj	Z	21	65																									
